Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
60.896,122.067,314,164,80070,255.0,0.0,255.0,255.0,255.0,874.535,643.414,25.928683069274143,2.245,0.34,2.238,874.536,643.414,25.758,871,639,21,8,10,10
33.163,83.651,171,118,43605,255.0,0.0,255.0,255.0,255.0,972.52,654.111,26.220558916592214,1.897,0.578,1.782,972.521,654.111,24.082,970,650,21,6,10,7
99.49,162.527,513,232,130815,255.0,0.0,255.0,255.0,255.0,760.678,687.575,26.56100195900349,2.664,0.328,2.678,760.679,687.575,27.476,756,684,21,10,9,13
74.278,139.167,383,202,97665,255.0,0.0,255.0,255.0,255.0,553.441,725.078,26.204774843041093,2.44,0.434,2.494,553.442,725.078,25.864,550,721,21,9,10,10
2.133,12.751,11,11,2805,255.0,0.0,255.0,255.0,255.0,1001.818,757.455,26.251835686595843,0.626,0.186,0.619,1001.818,757.455,22.182,1001,757,21,3,2,3
87.466,156.43,451,230,115005,255.0,0.0,255.0,255.0,255.0,648.162,768.798,25.83515907086141,2.612,0.548,2.553,648.162,768.798,24.865,645,764,21,8,13,10
14.157,48.064,73,62,18615,255.0,0.0,255.0,255.0,255.0,989.082,812.26,30.385863795366298,1.326,0.395,1.313,989.082,812.26,24.671,988,810,21,3,6,8
23.466,71.359,121,86,30855,255.0,0.0,255.0,255.0,255.0,380.455,817.091,26.161289155616434,1.659,0.431,1.597,380.455,817.091,23.736,378,814,21,7,8,7
6.4,26.441,33,31,8415,255.0,0.0,255.0,255.0,255.0,354.242,818.758,25.730290782212943,0.931,0.251,0.934,354.242,818.758,23.455,353,818,21,4,3,6
63.612,125.957,328,174,83640,255.0,0.0,255.0,255.0,255.0,44.378,856.238,26.948753173718583,2.295,0.385,2.303,44.378,856.238,24.905,41,852,21,8,10,9
16.485,61.11,85,68,21675,255.0,0.0,255.0,255.0,255.0,12.0,955.906,27.641193245283354,1.409,0.401,1.39,12.0,955.906,23.706,10,953,21,5,7,7
121.405,201.512,626,288,159630,255.0,0.0,255.0,255.0,255.0,99.982,21.319,25.29484368957388,2.92,0.517,2.905,99.982,21.319,27.222,95,16,22,11,12,10
101.623,171.203,524,249,133620,255.0,0.0,255.0,255.0,255.0,82.032,25.605,24.763819679976457,2.68,0.349,2.691,82.032,25.605,27.452,77,21,22,11,10,13
154.762,239.164,798,335,203490,255.0,0.0,255.0,255.0,255.0,822.67,25.137,27.18193813483883,3.179,0.509,3.201,822.674,25.137,29.08,816,19,22,14,11,16
142.932,215.661,737,304,187935,255.0,0.0,255.0,255.0,255.0,899.651,33.989,23.435766168921532,3.069,0.431,3.033,899.654,33.989,27.423,895,28,22,11,12,12
140.023,210.362,722,305,184110,255.0,0.0,255.0,255.0,255.0,64.583,40.687,23.391796945931972,3.071,0.468,3.0,64.583,40.687,27.133,59,36,22,12,11,11
32.0,77.139,165,104,42075,255.0,0.0,255.0,255.0,255.0,1017.176,45.309,29.04117310357593,1.764,0.301,1.727,1017.176,45.309,25.182,1015,42,22,5,8,8
146.035,236.759,753,329,192015,255.0,0.0,255.0,255.0,255.0,64.456,60.544,23.095234353775023,3.211,0.749,3.198,64.456,60.544,27.106,59,55,22,12,16,10
95.029,164.057,490,234,124950,255.0,0.0,255.0,255.0,255.0,720.147,74.657,27.164045346950566,2.637,0.409,2.611,720.147,74.657,26.884,715,70,22,11,10,11
165.623,254.045,854,358,217770,255.0,0.0,255.0,255.0,255.0,326.93,78.119,23.937515003007164,3.305,0.639,3.328,326.931,78.119,28.1,320,71,22,14,17,12
65.551,133.103,338,180,86190,255.0,0.0,255.0,255.0,255.0,747.843,91.491,26.17114058264742,2.382,0.506,2.292,747.844,91.491,25.92,744,85,22,8,11,9
72.727,145.887,375,192,95625,255.0,0.0,255.0,255.0,255.0,200.109,98.672,25.457134244266513,2.394,0.375,2.393,200.109,98.672,28.117,195,95,22,10,8,14
131.296,206.483,677,293,172635,255.0,0.0,255.0,255.0,255.0,603.926,108.43,25.498625719872184,2.994,0.472,2.966,603.927,108.43,27.846,599,104,22,12,12,11
176.483,245.981,910,350,232050,255.0,0.0,255.0,255.0,255.0,631.277,109.89,25.8467133536914,3.308,0.451,3.287,631.279,109.89,27.604,625,104,22,14,12,12
58.763,119.27,303,161,77265,255.0,0.0,255.0,255.0,255.0,828.297,119.607,25.969654790865988,2.2,0.272,2.203,828.298,119.607,26.406,824,116,22,9,9,9
87.66,151.47,452,223,115260,255.0,0.0,255.0,255.0,255.0,285.007,119.619,23.89812035756712,2.551,0.364,2.529,285.007,119.619,27.498,281,114,22,9,10,11
118.302,194.53,610,275,155550,255.0,0.0,255.0,255.0,255.0,912.149,125.779,25.155819073351978,2.88,0.47,2.866,912.151,125.779,26.952,906,121,22,11,12,12
11.83,40.908,61,49,15555,255.0,0.0,255.0,255.0,255.0,353.311,129.557,20.91049651253576,1.228,0.262,1.218,353.311,129.557,25.213,352,128,22,4,4,7
130.908,202.648,675,295,172125,255.0,0.0,255.0,255.0,255.0,947.159,133.175,25.184260414709584,2.942,0.411,2.934,947.161,133.175,27.415,942,129,22,12,9,13
217.016,290.462,1119,416,285345,255.0,0.0,255.0,255.0,255.0,222.296,149.871,25.24187368164976,3.601,0.612,3.571,222.297,149.871,28.616,215,144,22,15,13,14
30.836,72.943,159,109,40545,255.0,0.0,255.0,255.0,255.0,149.522,157.692,21.998394063648743,1.779,0.445,1.764,149.522,157.692,25.553,146,156,22,8,4,8
44.994,93.463,232,133,59160,255.0,0.0,255.0,255.0,255.0,266.336,160.362,22.344588005745507,1.999,0.329,1.982,266.336,160.362,25.983,262,158,22,9,6,9
200.144,268.216,1032,389,263160,255.0,0.0,255.0,255.0,255.0,240.375,178.769,24.259841340639227,3.47,0.51,3.451,240.376,178.77,27.839,234,173,22,14,12,13
205.768,262.786,1061,396,270555,255.0,0.0,255.0,255.0,255.0,265.716,182.245,24.337360225181968,3.459,0.384,3.437,265.718,182.245,28.014,260,176,22,12,14,13
159.029,235.722,820,344,209100,255.0,0.0,255.0,255.0,255.0,538.605,186.556,24.52473503496078,3.248,0.585,3.191,538.606,186.556,28.648,533,180,22,11,14,13
41.503,88.338,214,130,54570,255.0,0.0,255.0,255.0,255.0,128.107,198.808,22.311063898826113,1.935,0.319,1.965,128.107,198.808,26.126,126,195,22,6,8,9
197.041,358.227,1016,535,259080,255.0,0.0,255.0,255.0,255.0,8.097,210.378,25.321479719927257,3.338,0.784,3.318,8.097,210.378,29.151,2,205,22,12,14,15
142.156,210.384,733,290,186915,255.0,0.0,255.0,255.0,255.0,584.256,211.037,24.321401580346503,3.051,0.362,3.076,584.257,211.037,28.169,579,206,22,12,11,12
156.896,230.444,809,332,206295,255.0,0.0,255.0,255.0,255.0,682.915,216.603,24.792983744491707,3.179,0.453,3.123,682.915,216.603,27.571,678,210,22,13,13,12
67.49,212.886,348,249,88740,255.0,0.0,255.0,255.0,255.0,821.198,217.874,27.553420620393897,2.921,1.304,2.661,821.198,217.874,28.922,818,214,22,10,16,14
180.556,260.448,931,367,237405,255.0,0.0,255.0,255.0,255.0,633.444,233.13,25.225409068901147,3.389,0.607,3.305,633.444,233.13,28.766,625,229,22,16,11,14
63.999,119.904,330,171,84150,255.0,0.0,255.0,255.0,255.0,126.697,242.179,23.522093721899402,2.26,0.261,2.257,126.697,242.179,27.155,122,238,22,9,8,11
212.168,288.889,1094,407,278970,255.0,0.0,255.0,255.0,255.0,335.511,253.489,24.8404808066445,3.609,0.686,3.536,335.512,253.489,28.305,330,246,22,14,17,13
202.665,262.513,1045,419,266475,255.0,0.0,255.0,255.0,255.0,315.042,255.092,25.06662106074256,3.447,0.587,3.486,315.043,255.092,28.434,311,248,22,9,15,14
245.525,300.547,1266,428,322830,255.0,0.0,255.0,255.0,255.0,129.028,263.455,24.904352479326278,3.714,0.457,3.749,129.029,263.455,28.35,122,257,22,15,14,14
181.332,241.524,935,369,238425,255.0,0.0,255.0,255.0,255.0,625.446,268.062,24.991614635424785,3.31,0.382,3.264,625.447,268.062,28.77,620,263,22,12,12,14
205.962,278.006,1062,413,270810,255.0,0.0,255.0,255.0,255.0,537.684,275.441,23.98214180615866,3.606,0.879,3.478,537.683,275.44,27.94,532,267,22,12,17,13
148.944,230.324,768,341,195840,255.0,0.0,255.0,255.0,255.0,862.738,286.708,27.120215619906652,3.077,0.421,3.069,862.738,286.708,28.772,857,283,22,12,10,16
1.939,10.577,10,10,2550,255.0,0.0,255.0,255.0,255.0,217.6,292.6,20.20034745885741,0.569,0.117,0.612,217.6,292.6,23.0,217,292,22,2,2,3
245.525,298.384,1266,477,322830,255.0,0.0,255.0,255.0,255.0,759.292,301.83,25.543115280125807,3.8,0.792,3.64,759.294,301.83,28.336,755,294,22,10,17,13
186.568,259.093,962,382,245310,255.0,0.0,255.0,255.0,255.0,655.364,299.756,25.335959116838534,3.363,0.471,3.362,655.364,299.756,28.995,651,294,22,11,13,15
255.61,318.488,1318,447,336090,255.0,0.0,255.0,255.0,255.0,690.698,310.902,26.40264574174671,3.743,0.38,3.726,690.701,310.902,29.87,684,305,22,14,14,16
63.612,117.118,328,169,83640,255.0,0.0,255.0,255.0,255.0,838.192,333.982,25.472669160760685,2.241,0.249,2.238,838.192,333.982,27.488,835,330,22,7,8,11
238.737,306.076,1231,442,313905,255.0,0.0,255.0,255.0,255.0,584.585,343.021,25.620331809812285,3.707,0.543,3.702,584.585,343.022,29.082,578,338,22,14,13,19
49.648,105.591,256,143,65280,255.0,0.0,255.0,255.0,255.0,92.68,344.988,23.3243402570098,2.112,0.353,2.134,92.68,344.988,26.031,89,342,22,9,7,9
152.241,218.163,785,309,200175,255.0,0.0,255.0,255.0,255.0,627.898,357.414,25.01388458441292,3.114,0.341,3.117,627.898,357.414,28.499,622,353,22,12,11,13
133.041,202.44,686,290,174930,255.0,0.0,255.0,255.0,255.0,819.48,374.424,24.69444624242957,3.009,0.494,2.997,819.481,374.424,26.996,814,370,22,13,11,11
251.925,307.595,1299,464,331245,255.0,0.0,255.0,255.0,255.0,760.784,376.533,26.106400818783598,3.73,0.467,3.697,760.783,376.533,29.089,754,370,22,13,14,14
48.872,100.925,252,147,64260,255.0,0.0,255.0,255.0,255.0,997.067,398.686,24.227044846510157,2.083,0.446,2.069,997.068,398.687,25.524,994,395,22,7,9,9
65.163,121.762,336,175,85680,255.0,0.0,255.0,255.0,255.0,560.324,429.708,24.538930806645155,2.3,0.349,2.305,560.325,429.708,26.78,557,426,22,8,9,10
98.908,159.719,510,228,130050,255.0,0.0,255.0,255.0,255.0,613.645,436.829,24.717835086359415,2.648,0.227,2.638,613.646,436.829,27.425,609,433,22,10,9,12
3.685,17.263,19,19,4845,255.0,0.0,255.0,255.0,255.0,929.474,449.421,22.962138213685193,0.738,0.209,0.848,929.474,449.421,23.474,928,448,22,4,3,4
18.036,52.577,93,76,23715,255.0,0.0,255.0,255.0,255.0,95.624,452.011,23.86812267344599,1.44,0.421,1.375,95.624,452.011,25.753,93,450,22,6,4,8
9.697,35.761,50,40,12750,255.0,0.0,255.0,255.0,255.0,134.76,467.54,22.99885520766267,1.142,0.241,1.136,134.76,467.54,24.18,133,465,22,5,5,5
219.15,296.865,1130,416,288150,255.0,0.0,255.0,255.0,255.0,691.959,470.404,25.743895183938655,3.626,0.653,3.524,691.962,470.404,28.674,683,465,22,18,12,15
114.035,173.388,588,258,149940,255.0,0.0,255.0,255.0,255.0,716.718,536.088,24.78315802837516,2.783,0.26,2.768,716.718,536.089,27.4,712,531,22,10,10,11
47.127,95.801,243,137,61965,255.0,0.0,255.0,255.0,255.0,763.918,542.708,24.054057254325272,2.013,0.234,2.007,763.919,542.708,26.477,761,540,22,7,7,9
76.218,133.431,393,197,100215,255.0,0.0,255.0,255.0,255.0,801.705,583.656,25.22652381002782,2.395,0.247,2.396,801.706,583.657,27.003,798,579,22,8,10,10
44.994,95.648,232,130,59160,255.0,0.0,255.0,255.0,255.0,856.082,589.487,25.32052014707536,1.984,0.232,1.985,856.083,589.487,26.134,853,586,22,7,8,9
40.921,106.377,211,142,53805,255.0,0.0,255.0,255.0,255.0,233.882,594.223,27.866393247058273,1.984,0.505,1.921,233.882,594.223,27.54,230,592,22,8,7,11
82.036,138.872,423,200,107865,255.0,0.0,255.0,255.0,255.0,819.655,597.868,25.33826731091285,2.488,0.28,2.469,819.656,597.868,26.735,816,593,22,8,10,10
26.763,81.946,138,101,35190,255.0,0.0,255.0,255.0,255.0,680.891,604.435,22.87075349894196,1.813,0.596,1.857,680.892,604.435,24.949,677,601,22,9,7,7
93.09,148.214,480,223,122400,255.0,0.0,255.0,255.0,255.0,71.596,604.921,24.98660515658444,2.58,0.274,2.593,71.596,604.92,27.34,68,600,22,8,10,11
34.133,92.982,176,118,44880,255.0,0.0,255.0,255.0,255.0,873.318,608.574,25.75070926186853,1.844,0.422,1.785,873.319,608.574,26.023,870,605,22,8,9,8
82.23,134.665,424,203,108120,255.0,0.0,255.0,255.0,255.0,739.63,640.139,24.774674981054485,2.47,0.253,2.497,739.631,640.139,26.533,736,636,22,8,10,10
67.296,125.334,347,176,88485,255.0,0.0,255.0,255.0,255.0,864.749,656.66,26.691427564624636,2.329,0.347,2.335,864.75,656.66,26.542,861,652,22,8,11,10
72.145,137.157,372,198,94860,255.0,0.0,255.0,255.0,255.0,707.196,714.734,25.68223880029962,2.431,0.517,2.429,707.197,714.734,26.263,704,709,22,8,12,9
1.939,13.374,10,10,2550,255.0,0.0,255.0,255.0,255.0,161.8,726.7,23.09914754951002,0.641,0.213,0.662,161.8,726.7,23.3,161,726,22,3,3,3
74.86,143.679,386,207,98430,255.0,0.0,255.0,255.0,255.0,778.22,730.184,26.575945665611417,2.406,0.43,2.423,778.221,730.184,26.383,774,726,22,10,9,9
16.485,47.125,85,63,21675,255.0,0.0,255.0,255.0,255.0,233.153,764.024,24.91137876294962,1.358,0.22,1.374,233.153,764.024,24.4,231,762,22,5,5,6
49.26,100.455,254,138,64770,255.0,0.0,255.0,255.0,255.0,605.094,775.63,26.966100481898735,2.058,0.23,2.078,605.095,775.63,25.618,602,772,22,7,8,8
81.648,160.462,421,214,107355,255.0,0.0,255.0,255.0,255.0,274.221,803.983,26.952289795159096,2.566,0.57,2.617,274.222,803.984,25.594,270,799,22,10,11,9
2.909,15.242,15,14,3825,255.0,0.0,255.0,255.0,255.0,140.2,810.267,24.583756209747442,0.718,0.194,0.744,140.2,810.267,23.467,139,809,22,3,3,4
130.52,206.68,673,298,171615,255.0,0.0,255.0,255.0,255.0,159.585,9.037,28.312436852601067,2.986,0.544,2.994,159.586,9.037,29.144,156,2,23,9,13,15
137.308,210.231,708,297,180540,255.0,0.0,255.0,255.0,255.0,51.647,11.332,24.969003493421784,3.028,0.434,2.958,51.647,11.332,28.96,47,6,23,12,11,13
185.986,280.65,959,416,244545,255.0,0.0,255.0,255.0,255.0,872.545,22.289,25.082945223116766,3.616,0.95,3.433,872.545,22.289,29.023,868,14,23,10,18,12
148.362,220.021,765,318,195075,255.0,0.0,255.0,255.0,255.0,845.607,25.082,26.349536553998984,3.112,0.479,3.137,845.605,25.082,29.118,841,19,23,10,13,12
117.526,196.693,606,275,154530,255.0,0.0,255.0,255.0,255.0,35.535,37.754,23.613353244630247,2.858,0.443,2.933,35.535,37.754,28.842,31,33,23,10,11,13
110.738,188.575,571,268,145605,255.0,0.0,255.0,255.0,255.0,84.166,42.536,24.273577292680308,2.88,0.607,2.905,84.166,42.536,27.233,78,38,23,13,10,9
147.393,217.388,760,323,193800,255.0,0.0,255.0,255.0,255.0,826.395,42.425,27.50519261520816,3.072,0.372,3.06,826.393,42.425,28.822,821,37,23,11,13,13
121.987,213.815,629,313,160395,255.0,0.0,255.0,255.0,255.0,859.501,47.598,25.706872279196073,3.004,0.697,2.914,859.501,47.598,27.913,853,43,23,14,10,12
127.029,197.469,655,289,167025,255.0,0.0,255.0,255.0,255.0,669.243,53.518,26.980673488677507,2.956,0.508,2.893,669.243,53.518,27.342,664,48,23,10,13,10
72.533,134.807,374,198,95370,255.0,0.0,255.0,255.0,255.0,734.548,67.845,27.11898988462022,2.444,0.487,2.44,734.548,67.845,26.719,731,63,23,9,10,9
52.945,144.455,273,182,69615,255.0,0.0,255.0,255.0,255.0,796.707,90.828,27.18847617443478,2.369,0.764,2.426,796.708,90.828,27.168,792,86,23,10,10,10
26.182,64.071,135,88,34425,255.0,0.0,255.0,255.0,255.0,303.97,90.689,22.647177752883323,1.623,0.228,1.618,303.97,90.689,26.407,301,88,23,6,6,8
83.199,151.907,429,202,109395,255.0,0.0,255.0,255.0,255.0,385.303,91.543,23.266260581848382,2.545,0.419,2.516,385.304,91.543,28.014,381,86,23,10,11,10
162.908,232.313,840,337,214200,255.0,0.0,255.0,255.0,255.0,41.119,120.014,24.241626345723574,3.201,0.419,3.201,41.119,120.014,29.12,35,115,23,13,11,13
43.054,94.085,222,125,56610,255.0,0.0,255.0,255.0,255.0,260.306,125.18,23.65340093420352,1.95,0.225,1.959,260.306,125.18,27.045,257,122,23,8,7,9
87.66,177.9,452,242,115260,255.0,0.0,255.0,255.0,255.0,646.443,129.024,27.47414714808758,2.614,0.519,2.618,646.442,129.024,29.248,643,124,23,9,11,14
37.43,83.356,193,115,49215,255.0,0.0,255.0,255.0,255.0,201.415,160.819,23.322681413119806,1.854,0.228,1.832,201.415,160.819,26.751,198,158,23,7,7,8
157.477,269.287,812,374,207060,255.0,0.0,255.0,255.0,255.0,508.571,186.75,24.754791981033282,3.775,1.674,3.152,508.572,186.75,29.084,498,181,23,17,18,16
135.756,205.576,700,283,178500,255.0,0.0,255.0,255.0,255.0,574.344,186.174,25.529823317939687,2.99,0.33,2.965,574.344,186.174,29.3,570,180,23,11,13,13
79.708,143.69,411,204,104805,255.0,0.0,255.0,255.0,255.0,218.684,186.375,24.516343955170786,2.489,0.431,2.458,218.684,186.375,28.071,214,183,23,11,8,11
187.15,254.689,965,349,246075,255.0,0.0,255.0,255.0,255.0,43.685,189.182,25.405522063752134,3.381,0.406,3.353,43.685,189.182,29.672,38,184,23,13,13,14
153.017,218.797,789,339,201195,255.0,0.0,255.0,255.0,255.0,460.33,204.436,24.004462339282888,3.173,0.602,3.15,460.331,204.436,28.409,456,198,23,9,14,12
71.369,136.392,368,187,93840,255.0,0.0,255.0,255.0,255.0,241.701,207.261,24.820416994742757,2.43,0.498,2.389,241.701,207.261,28.394,237,204,23,11,8,11
140.605,212.088,725,306,184875,255.0,0.0,255.0,255.0,255.0,404.363,213.083,24.176857378958395,3.043,0.424,3.055,404.364,213.083,28.394,399,208,23,12,11,13
41.891,92.064,216,126,55080,255.0,0.0,255.0,255.0,255.0,341.185,223.593,23.035799311822515,1.963,0.333,1.936,341.185,223.593,26.866,339,220,23,6,9,9
177.841,252.373,917,353,233835,255.0,0.0,255.0,255.0,255.0,593.408,243.269,24.902425609731292,3.314,0.407,3.329,593.409,243.269,28.817,588,237,23,12,13,13
146.811,224.828,757,309,193035,255.0,0.0,255.0,255.0,255.0,616.97,245.935,24.566691452513766,3.151,0.562,3.175,616.971,245.935,28.33,611,240,23,13,13,11
168.726,235.569,870,351,221850,255.0,0.0,255.0,255.0,255.0,646.506,248.449,24.895301036418527,3.275,0.511,3.223,646.508,248.45,28.429,641,244,23,13,11,12
229.622,305.082,1184,439,301920,255.0,0.0,255.0,255.0,255.0,482.931,259.753,25.4373533656394,3.722,0.751,3.828,482.932,259.754,29.44,476,254,23,17,13,14
166.786,231.668,860,343,219300,255.0,0.0,255.0,255.0,255.0,554.044,263.728,25.233808459771122,3.252,0.499,3.249,554.045,263.728,29.265,548,258,23,13,13,12
206.932,288.113,1067,414,272085,255.0,0.0,255.0,255.0,255.0,660.86,270.684,25.286717566581963,3.626,0.783,3.51,660.865,270.684,28.832,656,262,23,12,18,13
262.786,332.266,1355,499,345525,255.0,0.0,255.0,255.0,255.0,597.327,320.041,25.85520391637035,3.829,0.587,3.789,597.329,320.042,29.55,591,312,23,15,16,15
70.787,240.42,365,275,93075,255.0,0.0,255.0,255.0,255.0,86.874,327.044,25.671605886539055,3.425,1.628,3.09,86.874,327.044,28.584,78,316,23,16,16,12
231.368,307.475,1193,483,304215,255.0,0.0,255.0,255.0,255.0,709.026,349.678,28.07425569769739,3.642,0.656,3.729,709.032,349.678,31.453,703,342,23,11,16,17
34.521,80.1,178,109,45390,255.0,0.0,255.0,255.0,255.0,960.421,354.888,25.704874712751543,1.788,0.246,1.803,960.422,354.888,27.084,958,352,23,6,7,9
213.332,292.353,1100,416,280500,255.0,0.0,255.0,255.0,255.0,664.868,357.621,26.128185537118846,3.486,0.41,3.458,664.869,357.622,29.638,658,353,23,14,12,14
171.635,232.313,885,343,225675,255.0,0.0,255.0,255.0,255.0,702.498,414.252,26.0786595888853,3.239,0.341,3.286,702.498,414.252,29.301,697,409,23,12,12,13
50.618,99.986,261,143,66555,255.0,0.0,255.0,255.0,255.0,592.452,420.755,23.71973109913246,2.109,0.331,2.061,592.453,420.755,26.395,590,417,23,7,9,8
203.053,278.028,1047,392,266985,255.0,0.0,255.0,255.0,255.0,713.576,434.365,26.85138733845893,3.494,0.477,3.421,713.574,434.365,29.968,707,428,23,13,14,14
188.12,255.301,970,385,247350,255.0,0.0,255.0,255.0,255.0,722.413,445.737,25.825302146010372,3.415,0.619,3.447,722.415,445.737,28.874,716,440,23,14,12,13
58.375,113.676,301,162,76755,255.0,0.0,255.0,255.0,255.0,672.894,445.565,25.14742167653115,2.202,0.32,2.186,672.894,445.565,28.166,669,443,23,9,7,10
58.375,111.207,301,157,76755,255.0,0.0,255.0,255.0,255.0,749.86,462.422,25.046879760772207,2.173,0.271,2.191,749.861,462.422,27.917,747,459,23,7,8,11
7.176,29.719,37,35,9435,255.0,0.0,255.0,255.0,255.0,554.703,513.081,24.434138333936897,1.047,0.349,0.943,554.703,513.081,25.784,554,512,23,3,3,7
212.362,272.434,1095,405,279225,255.0,0.0,255.0,255.0,255.0,716.926,570.688,27.03964485299538,3.53,0.513,3.449,716.922,570.685,29.452,712,563,23,11,15,14
82.036,143.374,423,203,107865,255.0,0.0,255.0,255.0,255.0,751.27,598.941,25.225762793747073,2.508,0.367,2.5,751.27,598.941,27.345,746,595,23,11,8,10
71.369,124.723,368,178,93840,255.0,0.0,255.0,255.0,255.0,771.557,611.628,25.889119220128975,2.351,0.183,2.341,771.558,611.628,27.753,768,608,23,8,8,10
1.939,11.505,10,10,2550,255.0,0.0,255.0,255.0,255.0,589.7,612.1,22.371429309679833,0.613,0.191,0.681,589.7,612.1,23.6,589,611,23,3,3,2
84.169,153.305,434,217,110670,255.0,0.0,255.0,255.0,255.0,824.161,725.977,28.058289296586636,2.624,0.651,2.561,824.162,725.978,27.334,820,720,23,8,13,9
43.248,95.484,223,124,56865,255.0,0.0,255.0,255.0,255.0,802.058,735.574,27.53495647872173,1.985,0.288,1.971,802.059,735.574,26.906,799,732,23,7,8,9
4.848,20.224,25,25,6375,255.0,0.0,255.0,255.0,255.0,42.52,743.04,23.646191494233516,0.843,0.275,0.79,42.52,743.04,25.32,42,742,23,2,3,6
136.92,246.134,706,320,180030,255.0,0.0,255.0,255.0,255.0,238.147,15.038,26.83530615759423,3.081,0.567,3.087,238.148,15.038,29.329,232,8,24,13,14,13
65.551,134.818,338,184,86190,255.0,0.0,255.0,255.0,255.0,720.343,21.574,27.959947167853986,2.352,0.493,2.349,720.344,21.574,28.024,717,17,24,7,11,9
98.714,189.231,509,268,129795,255.0,0.0,255.0,255.0,255.0,752.752,22.678,28.650267617345534,2.715,0.517,2.694,752.754,22.678,28.841,748,18,24,9,12,10
88.63,159.074,457,217,116535,255.0,0.0,255.0,255.0,255.0,739.464,32.055,28.38469984176107,2.63,0.479,2.537,739.466,32.055,28.234,736,27,24,9,12,10
118.302,189.045,610,277,155550,255.0,0.0,255.0,255.0,255.0,319.457,33.602,23.722622947409725,2.911,0.514,2.921,319.458,33.602,28.408,314,28,24,12,12,10
90.957,158.594,469,220,119595,255.0,0.0,255.0,255.0,255.0,688.277,36.67,28.884056938024173,2.605,0.377,2.593,688.278,36.67,28.983,684,32,24,10,10,11
89.211,172.59,460,233,117300,255.0,0.0,255.0,255.0,255.0,21.585,48.011,21.840033850468664,2.672,0.608,2.65,21.585,48.011,27.85,16,44,24,11,10,10
151.465,240.07,781,339,199155,255.0,0.0,255.0,255.0,255.0,251.131,52.056,26.52749653037301,3.318,0.817,3.2,251.131,52.056,29.264,245,45,24,15,15,11
97.745,163.74,504,230,128520,255.0,0.0,255.0,255.0,255.0,797.127,48.625,28.159822599404514,2.652,0.294,2.647,797.128,48.625,28.504,792,44,24,11,10,11
107.635,179.299,555,260,141525,255.0,0.0,255.0,255.0,255.0,650.649,55.362,27.557208540501264,2.79,0.491,2.853,650.649,55.362,28.346,646,51,24,11,10,11
17.067,64.224,88,72,22440,255.0,0.0,255.0,255.0,255.0,627.0,76.67,25.43105220299008,1.551,0.532,1.458,627.0,76.67,26.898,625,74,24,6,8,6
89.211,162.33,460,223,117300,255.0,0.0,255.0,255.0,255.0,596.515,80.057,26.24208025363809,2.627,0.495,2.595,596.516,80.057,28.526,592,75,24,10,12,10
84.363,177.419,435,232,110925,255.0,0.0,255.0,255.0,255.0,9.411,82.623,22.97837265188715,2.528,0.479,2.52,9.411,82.623,29.136,5,78,24,10,10,12
91.345,161.839,471,229,120105,255.0,0.0,255.0,255.0,255.0,60.805,108.07,24.01912656996202,2.653,0.505,2.633,60.805,108.07,28.473,56,103,24,10,12,9
156.314,234.312,806,327,205530,255.0,0.0,255.0,255.0,255.0,481.097,105.025,25.48853335319191,3.193,0.533,3.183,481.098,105.025,30.007,476,99,24,11,14,12
44.218,92.217,228,132,58140,255.0,0.0,255.0,255.0,255.0,129.272,125.118,23.9673916805865,1.989,0.323,1.992,129.272,125.118,27.351,126,123,24,8,6,8
100.266,181.451,517,265,131835,255.0,0.0,255.0,255.0,255.0,969.886,133.996,25.980740248497355,2.816,0.669,2.833,969.886,133.996,28.344,965,130,24,13,9,11
139.441,211.608,719,309,183345,255.0,0.0,255.0,255.0,255.0,43.789,140.057,24.46488427220475,3.073,0.481,3.075,43.789,140.057,29.166,37,135,24,13,12,11
34.521,81.957,178,105,45390,255.0,0.0,255.0,255.0,255.0,523.758,145.607,23.433478988125643,1.815,0.291,1.791,523.759,145.607,27.517,520,143,24,8,6,8
204.992,267.441,1057,402,269535,255.0,0.0,255.0,255.0,255.0,18.126,168.057,25.400222433066684,3.483,0.505,3.435,18.126,168.057,29.967,13,162,24,11,15,13
137.89,208.057,711,302,181305,255.0,0.0,255.0,255.0,255.0,604.809,188.632,26.082703929820585,3.055,0.499,2.968,604.809,188.632,29.506,601,182,24,9,15,12
28.315,73.555,146,91,37230,255.0,0.0,255.0,255.0,255.0,327.603,192.932,23.6055045991476,1.708,0.325,1.69,327.603,192.932,27.582,325,190,24,8,6,8
132.266,205.248,682,289,173910,255.0,0.0,255.0,255.0,255.0,481.157,196.125,24.75011280566086,3.026,0.518,3.012,481.158,196.125,29.17,476,190,24,11,13,11
138.859,207.729,716,298,182580,255.0,0.0,255.0,255.0,255.0,558.277,205.071,25.187195160939154,3.038,0.392,3.039,558.277,205.072,29.225,553,200,24,11,11,12
96.969,171.65,500,226,127500,255.0,0.0,255.0,255.0,255.0,508.348,208.262,24.83507481099954,2.724,0.491,2.682,508.349,208.262,29.154,502,204,24,13,10,11
