Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.115,41.683,47,45,11985,255,0,255,255,255,572.106,606.553,5.447,1.266,0.431,1.308,572.106,606.553,5.447,570,605,2,5,5,8
93.090,159.894,480,229,122400,255,0,255,255,255,454.896,270.962,9.308,2.588,0.323,2.593,454.896,270.963,9.308,450,268,3,10,8,13
131.102,268.118,676,376,172380,255,0,255,255,255,958.516,171.820,8.417,3.294,1.059,3.214,958.515,171.820,8.417,951,168,4,18,11,11
10.279,33.751,53,41,13515,255,0,255,255,255,327.698,898.434,6.340,1.145,0.182,1.132,327.698,898.434,6.340,326,897,4,4,4,6
294.591,399.868,1519,605,387345,255,0,255,255,255,349.521,970.759,15.834,4.029,0.847,3.995,349.522,970.768,15.834,345,963,4,10,19,23
242.228,325.547,1249,478,318495,255,0,255,255,255,845.716,1000.359,13.193,3.734,0.636,3.714,845.712,1000.364,13.193,840,994,4,12,14,21
246.107,310.447,1269,455,323595,255,0,255,255,255,237.258,1013.416,13.011,3.675,0.430,3.671,237.259,1013.410,13.011,231,1008,4,13,14,18
267.246,410.325,1378,668,351390,255,0,255,255,255,647.568,166.340,19.092,4.479,1.571,4.749,647.570,166.340,19.092,639,163,5,17,10,27
132.072,212.132,681,352,173655,255,0,255,255,255,480.010,207.191,10.060,3.177,0.963,3.078,480.011,207.191,10.060,472,205,5,17,6,12
13.964,47.267,72,55,18360,255,0,255,255,255,955.625,292.597,6.917,1.367,0.375,1.309,955.625,292.597,6.917,953,291,5,7,4,5
278.301,332.365,1435,540,365925,255,0,255,255,255,585.093,921.213,14.194,3.847,0.527,3.781,585.093,921.207,14.194,580,913,5,11,16,18
294.397,363.920,1518,557,387090,255,0,255,255,255,930.362,961.988,14.286,3.984,0.675,3.977,930.366,961.995,14.286,922,956,5,17,13,21
280.628,336.408,1447,502,368985,255,0,255,255,255,429.368,992.746,13.631,3.898,0.552,3.930,429.368,992.749,13.631,422,987,5,14,14,17
219.731,293.172,1133,421,288915,255,0,255,255,255,766.630,999.552,13.937,3.581,0.563,3.542,766.629,999.555,13.937,762,993,5,11,15,18
238.156,296.898,1228,469,313140,255,0,255,255,255,337.580,1000.287,13.261,3.690,0.590,3.638,337.581,1000.294,13.261,332,994,5,11,15,16
234.277,332.780,1208,472,308040,255,0,255,255,255,406.881,1014.080,12.540,3.767,0.847,3.675,406.882,1014.076,12.540,400,1009,5,19,13,17
101.042,181.943,521,247,132855,255,0,255,255,255,581.347,142.081,11.367,2.771,0.538,2.680,581.348,142.081,11.367,576,137,6,13,10,14
334.349,369.559,1724,563,439620,255,0,255,255,255,567.592,942.347,15.421,4.104,0.497,4.093,567.592,942.348,15.421,562,935,6,13,16,20
269.767,328.770,1391,492,354705,255,0,255,255,255,608.627,974.959,14.047,3.818,0.499,3.823,608.628,974.959,14.047,603,968,6,12,15,17
472.044,762.609,2434,1069,620670,255,0,255,255,255,638.063,968.825,14.690,6.869,2.229,7.308,638.064,968.837,14.690,624,957,6,31,25,19
270.931,333.556,1397,501,356235,255,0,255,255,255,993.480,985.591,13.885,3.841,0.505,3.835,993.482,985.582,13.885,987,979,6,15,13,17
245.137,300.143,1264,475,322320,255,0,255,255,255,472.649,988.662,13.602,3.702,0.628,3.694,472.650,988.658,13.602,468,980,6,10,17,15
260.070,323.089,1341,513,341955,255,0,255,255,255,691.792,990.784,15.664,3.831,0.720,3.851,691.798,990.782,15.664,687,985,6,10,14,22
237.380,304.055,1224,435,312120,255,0,255,255,255,668.614,990.155,14.512,3.672,0.481,3.671,668.611,990.151,14.512,662,984,6,15,12,19
227.877,293.467,1175,449,299625,255,0,255,255,255,524.986,1003.535,13.763,3.616,0.640,3.684,524.986,1003.537,13.763,520,997,6,11,16,16
241.646,297.368,1246,451,317730,255,0,255,255,255,555.076,1010.457,14.074,3.643,0.412,3.669,555.075,1010.453,14.074,549,1005,6,13,12,17
180.168,262.688,929,380,236895,255,0,255,255,255,899.753,1011.702,13.533,3.330,0.500,3.282,899.759,1011.708,13.533,895,1006,6,11,13,18
221.671,280.367,1143,439,291465,255,0,255,255,255,513.235,1013.333,12.690,3.601,0.549,3.554,513.235,1013.331,12.690,508,1007,6,13,14,13
223.416,299.695,1152,410,293760,255,0,255,255,255,536.956,1012.629,14.128,3.605,0.497,3.545,536.956,1012.628,14.128,532,1006,6,12,16,17
530.614,790.810,2736,1153,697680,255,0,255,255,255,514.559,940.654,15.706,6.030,2.012,6.476,514.564,940.641,15.706,506,928,7,17,28,19
290.713,407.167,1499,598,382245,255,0,255,255,255,469.076,952.787,15.962,4.057,0.924,3.941,469.080,952.778,15.962,463,945,7,12,16,24
309.525,488.786,1596,705,406980,255,0,255,255,255,407.578,957.743,16.326,4.134,0.910,4.076,407.580,957.738,16.326,396,950,7,19,15,21
288.967,339.686,1490,510,379950,255,0,255,255,255,849.527,969.996,15.883,3.878,0.365,3.854,849.526,970.007,15.883,843,964,7,13,13,19
269.380,332.638,1389,502,354195,255,0,255,255,255,819.145,972.158,14.785,3.791,0.502,3.825,819.146,972.164,14.785,812,967,7,15,12,18
333.767,373.699,1721,599,438855,255,0,255,255,255,269.139,978.357,16.941,4.177,0.625,4.066,269.140,978.353,16.941,261,972,7,15,14,18
235.634,299.662,1215,442,309825,255,0,255,255,255,767.894,976.207,14.074,3.634,0.467,3.586,767.895,976.208,14.074,761,971,7,14,12,15
240.677,287.699,1241,477,316455,255,0,255,255,255,305.800,992.159,14.848,3.645,0.476,3.665,305.801,992.160,14.848,301,986,7,11,13,16
208.483,269.025,1075,408,274125,255,0,255,255,255,927.558,994.620,14.107,3.486,0.430,3.494,927.558,994.625,14.107,922,989,7,12,13,15
428.215,546.924,2208,834,563040,255,0,255,255,255,373.109,1001.527,14.808,4.839,1.533,5.243,373.108,1001.535,14.808,363,991,7,22,21,15
135.369,225.604,698,331,177990,255,0,255,255,255,952.470,1002.418,13.176,3.259,0.973,3.223,952.471,1002.414,13.176,945,999,7,17,8,14
252.701,310.086,1303,468,332265,255,0,255,255,255,715.370,1002.331,14.472,3.781,0.563,3.687,715.366,1002.338,14.472,710,995,7,11,17,17
263.173,335.009,1357,476,346035,255,0,255,255,255,143.135,1007.716,15.709,3.824,0.547,3.863,143.136,1007.715,15.709,136,1002,7,15,14,18
296.531,373.338,1529,551,389895,255,0,255,255,255,212.585,1006.623,14.100,4.052,0.805,3.981,212.586,1006.623,14.100,205,999,7,16,17,14
5.042,24.103,26,24,6630,255,0,255,255,255,677.000,231.154,9.192,0.896,0.242,0.846,677.000,231.154,9.192,675,230,8,5,3,4
2.327,11.975,12,12,3060,255,0,255,255,255,231.500,628.417,9.083,0.615,0.153,0.637,231.500,628.417,9.083,231,627,8,2,3,3
240.677,304.361,1241,457,316455,255,0,255,255,255,1001.823,904.653,15.608,3.688,0.561,3.684,1001.827,904.656,15.608,996,899,8,15,13,17
323.294,567.707,1667,806,425085,255,0,255,255,255,332.294,905.931,17.687,4.375,1.291,4.173,332.294,905.938,17.687,327,893,8,12,23,21
286.058,350.415,1475,522,376125,255,0,255,255,255,774.923,921.121,17.923,3.942,0.633,3.872,774.927,921.113,17.923,769,915,8,13,15,21
271.319,326.257,1399,495,356745,255,0,255,255,255,338.482,935.525,15.857,3.865,0.541,3.810,338.482,935.533,15.857,332,929,8,14,15,16
210.810,294.571,1087,437,277185,255,0,255,255,255,609.750,951.192,15.412,3.634,0.816,3.514,609.751,951.194,15.412,605,945,8,11,17,18
250.761,322.214,1293,495,329715,255,0,255,255,255,488.865,952.355,16.083,3.775,0.682,3.720,488.866,952.349,16.083,483,946,8,13,16,17
70.012,141.669,361,189,92055,255,0,255,255,255,440.515,954.900,13.582,2.367,0.397,2.319,440.516,954.901,13.582,437,951,8,9,9,11
245.719,326.137,1267,491,323085,255,0,255,255,255,847.485,955.998,15.972,3.772,0.752,3.772,847.484,955.992,15.972,841,949,8,14,15,17
580.844,974.142,2995,1372,763725,255,0,255,255,255,893.107,946.979,16.807,7.215,3.237,6.739,893.107,946.963,16.807,873,934,8,39,26,19
344.821,413.340,1778,605,453390,255,0,255,255,255,677.810,952.739,16.682,4.212,0.654,4.248,677.816,952.728,16.682,671,944,8,16,17,20
244.362,308.721,1260,460,321300,255,0,255,255,255,805.939,957.781,15.342,3.655,0.313,3.659,805.944,957.776,15.342,800,952,8,13,13,17
262.592,324.586,1354,511,345270,255,0,255,255,255,589.432,973.325,15.332,3.789,0.533,3.825,589.431,973.330,15.332,582,968,8,15,11,19
305.258,376.999,1574,576,401370,255,0,255,255,255,530.809,974.409,15.702,4.131,0.971,4.019,530.813,974.412,15.702,525,966,8,13,19,18
207.126,301.236,1068,444,272340,255,0,255,255,255,905.917,973.989,14.851,3.731,0.986,3.640,905.911,973.987,14.851,900,968,8,11,18,16
266.277,325.175,1373,485,350115,255,0,255,255,255,320.738,978.529,14.473,3.864,0.638,3.781,320.739,978.525,14.473,314,972,8,13,16,15
292.070,508.693,1506,685,384030,255,0,255,255,255,246.037,983.356,16.498,4.023,0.687,4.074,246.037,983.345,16.498,239,976,8,13,17,20
250.568,320.182,1292,490,329460,255,0,255,255,255,204.189,993.317,14.956,3.687,0.486,3.657,204.190,993.321,14.956,198,987,8,13,14,15
204.992,273.090,1057,388,269535,255,0,255,255,255,683.949,1012.757,15.262,3.478,0.491,3.444,683.947,1012.761,15.262,677,1007,8,15,11,15
305.452,351.497,1575,515,401625,255,0,255,255,255,928.711,887.248,17.684,3.970,0.428,3.965,928.713,887.239,17.684,923,881,9,13,15,19
265.889,331.131,1371,500,349605,255,0,255,255,255,612.808,895.129,17.636,3.776,0.441,3.755,612.812,895.128,17.636,607,889,9,13,13,20
318.446,371.973,1642,571,418710,255,0,255,255,255,973.819,911.465,16.624,4.050,0.484,4.062,973.823,911.469,16.624,967,905,9,14,15,20
237.186,312.599,1223,467,311865,255,0,255,255,255,544.668,921.061,16.047,3.763,0.833,3.689,544.668,921.059,16.047,539,914,9,13,17,15
303.900,363.625,1567,539,399585,255,0,255,255,255,672.683,924.415,17.943,3.954,0.434,3.964,672.685,924.406,17.943,666,919,9,15,13,20
319.997,374.180,1650,569,420750,255,0,255,255,255,821.148,932.258,16.595,4.037,0.452,4.020,821.141,932.266,16.595,815,925,9,13,15,18
267.246,331.556,1378,492,351390,255,0,255,255,255,983.362,950.006,16.303,3.814,0.437,3.803,983.356,949.998,16.303,977,944,9,14,13,18
174.738,428.789,901,509,229755,255,0,255,255,255,764.745,959.889,17.498,4.200,1.822,3.790,764.744,959.889,17.498,754,955,9,18,15,23
174.156,247.085,898,353,228990,255,0,255,255,255,439.896,968.477,15.573,3.289,0.439,3.281,439.898,968.476,15.573,434,962,9,11,14,14
333.767,463.164,1721,713,438855,255,0,255,255,255,175.803,977.935,18.429,4.133,0.710,4.210,175.803,977.931,18.429,171,971,9,11,16,21
331.440,405.505,1709,584,435795,255,0,255,255,255,557.322,985.858,14.894,4.227,0.757,4.120,557.319,985.849,14.894,550,976,9,15,21,15
313.791,374.617,1618,586,412590,255,0,255,255,255,885.010,983.056,15.290,4.021,0.555,3.974,885.002,983.045,15.290,879,976,9,13,16,16
289.355,353.038,1492,543,380460,255,0,255,255,255,125.675,982.855,17.394,3.912,0.596,3.856,125.676,982.846,17.394,120,974,9,13,17,17
233.307,316.205,1203,495,306765,255,0,255,255,255,734.479,992.524,16.116,3.754,0.895,3.720,734.476,992.526,16.116,730,985,9,11,17,19
455.754,766.881,2350,1065,599250,255,0,255,255,255,77.873,985.921,17.234,5.475,1.758,5.666,77.874,985.917,17.234,70,974,9,18,26,18
237.574,355.638,1225,555,312375,255,0,255,255,255,928.960,1013.025,15.753,3.784,0.832,3.884,928.962,1013.021,15.753,922,1007,9,16,13,14
275.586,344.985,1421,526,362355,255,0,255,255,255,854.502,853.809,19.289,3.818,0.504,3.862,854.501,853.806,19.289,849,848,10,15,13,19
275.392,354.611,1420,528,362100,255,0,255,255,255,1005.552,867.365,17.496,3.903,0.650,3.881,1005.559,867.371,17.496,999,860,10,13,16,20
395.439,430.200,2039,652,519945,255,0,255,255,255,960.734,869.012,19.852,4.395,0.625,4.369,960.736,869.021,19.852,955,861,10,14,17,20
269.573,354.261,1390,530,354450,255,0,255,255,255,1016.045,892.297,17.112,3.758,0.547,3.753,1016.037,892.293,17.112,1011,885,10,12,15,18
253.864,328.639,1309,491,333795,255,0,255,255,255,859.144,891.367,18.163,3.819,0.685,3.791,859.139,891.362,18.163,854,884,10,12,16,18
251.537,311.223,1297,495,330735,255,0,255,255,255,626.294,894.862,18.985,3.708,0.582,3.771,626.297,894.860,18.985,622,888,10,10,15,19
234.859,338.473,1211,509,308805,255,0,255,255,255,477.090,899.625,18.354,3.635,0.528,3.611,477.090,899.631,18.354,472,894,10,12,13,19
369.451,396.131,1905,631,485775,255,0,255,255,255,754.292,903.683,19.546,4.223,0.438,4.259,754.290,903.696,19.546,748,896,10,13,16,19
217.986,278.072,1124,431,286620,255,0,255,255,255,898.540,906.503,17.603,3.540,0.480,3.556,898.545,906.500,17.603,894,900,10,11,14,16
237.962,301.247,1227,453,312885,255,0,255,255,255,841.749,920.381,17.125,3.644,0.478,3.637,841.745,920.377,17.125,837,913,10,11,16,16
337.840,459.383,1742,669,444210,255,0,255,255,255,432.040,925.114,17.669,4.113,0.531,4.141,432.041,925.107,17.669,425,918,10,14,15,18
115.199,174.797,594,268,151470,255,0,255,255,255,618.702,926.205,15.524,2.787,0.308,2.793,618.703,926.204,15.524,614,922,10,10,10,12
309.137,363.145,1594,574,406470,255,0,255,255,255,265.589,938.587,18.471,4.071,0.817,4.052,265.590,938.594,18.471,261,930,10,11,18,17
280.046,351.169,1444,518,368220,255,0,255,255,255,804.164,939.392,17.403,3.951,0.694,3.908,804.169,939.397,17.403,797,932,10,15,15,17
389.621,484.087,2009,776,512295,255,0,255,255,255,109.050,945.525,19.695,4.319,0.962,4.225,109.051,945.519,19.695,104,935,10,12,21,19
306.616,346.526,1581,518,403155,255,0,255,255,255,35.096,964.695,18.605,3.969,0.408,3.998,35.096,964.704,18.605,30,958,10,12,15,18
221.283,314.588,1141,431,290955,255,0,255,255,255,299.647,969.551,16.874,3.892,1.049,3.731,299.648,969.552,16.874,291,961,10,18,16,14
267.828,307.464,1381,495,352155,255,0,255,255,255,728.013,972.012,17.749,3.772,0.361,3.732,728.013,972.017,17.749,721,966,10,14,13,16
94.448,168.722,487,233,124185,255,0,255,255,255,964.123,980.390,15.702,2.633,0.419,2.696,964.123,980.391,15.702,960,976,10,9,10,13
248.628,307.715,1282,473,326910,255,0,255,255,255,415.388,986.430,15.593,3.761,0.604,3.723,415.390,986.423,15.593,408,980,10,15,14,12
65.551,138.839,338,196,86190,255,0,255,255,255,1010.177,995.568,13.609,2.356,0.503,2.397,1010.178,995.568,13.609,1006,991,10,10,10,10
267.246,342.745,1378,499,351390,255,0,255,255,255,103.679,995.464,17.914,3.916,0.726,3.869,103.680,995.472,17.914,97,988,10,15,15,16
292.846,598.288,1510,836,385050,255,0,255,255,255,806.986,1002.076,16.810,5.134,1.956,5.243,806.990,1002.083,16.810,796,991,10,25,19,15
11.248,38.111,58,49,14790,255,0,255,255,255,703.000,1007.466,12.914,1.214,0.321,1.196,703.000,1007.466,12.914,702,1006,10,3,4,7
294.979,372.061,1521,560,387855,255,0,255,255,255,433.465,546.975,23.735,4.060,0.783,3.970,433.466,546.979,23.735,428,541,11,12,14,23
306.228,332.715,1579,546,402645,255,0,255,255,255,258.676,631.186,20.199,3.943,0.457,3.955,258.676,631.186,20.199,254,625,11,11,13,19
220.507,282.257,1137,424,289935,255,0,255,255,255,917.887,855.536,18.134,3.564,0.493,3.535,917.893,855.535,18.134,913,848,11,11,15,15
179.780,364.073,927,468,236385,255,0,255,255,255,733.043,862.703,19.142,3.599,0.943,3.486,733.043,862.703,19.142,724,857,11,15,12,19
257.161,329.393,1326,507,338130,255,0,255,255,255,878.089,885.915,18.381,3.861,0.751,3.714,878.089,885.913,18.381,872,879,11,18,13,17
326.785,433.400,1685,651,429675,255,0,255,255,255,391.355,897.433,19.077,4.155,0.757,4.131,391.356,897.437,19.077,384,891,11,18,14,17
274.422,336.102,1415,520,360825,255,0,255,255,255,697.640,892.919,19.666,3.823,0.477,3.852,697.638,892.914,19.666,692,886,11,12,14,19
328.531,371.645,1694,590,431970,255,0,255,255,255,574.329,898.998,17.945,4.155,0.695,4.145,574.328,899.003,17.945,566,891,11,16,16,15
263.173,338.035,1357,505,346035,255,0,255,255,255,824.668,909.196,17.169,3.839,0.589,3.866,824.667,909.200,17.169,818,902,11,14,15,17
251.925,312.032,1299,497,331245,255,0,255,255,255,862.937,912.918,19.247,3.719,0.613,3.823,862.935,912.918,19.247,858,906,11,10,14,19
351.415,465.972,1812,694,462060,255,0,255,255,255,215.425,923.687,20.016,4.186,0.567,4.173,215.427,923.679,20.016,208,916,11,15,15,19
302.155,345.072,1558,530,397290,255,0,255,255,255,951.035,925.039,17.671,3.966,0.451,3.924,951.025,925.032,17.671,944,919,11,15,13,17
561.256,639.208,2894,1015,737970,255,0,255,255,255,717.028,926.710,19.181,5.054,1.379,5.189,717.032,926.714,19.181,708,917,11,21,19,18
221.865,301.389,1144,444,291720,255,0,255,255,255,646.955,935.136,16.821,3.597,0.491,3.557,646.958,935.140,16.821,641,928,11,12,16,16
188.120,255.651,970,382,247350,255,0,255,255,255,913.516,934.672,17.048,3.388,0.475,3.450,913.520,934.676,17.048,908,929,11,12,13,15
339.003,402.512,1748,602,445740,255,0,255,255,255,729.212,950.488,19.272,4.113,0.459,4.134,729.207,950.475,19.272,723,943,11,14,15,19
59.345,116.943,306,155,78030,255,0,255,255,255,368.186,951.147,15.850,2.212,0.271,2.194,368.187,951.147,15.850,365,947,11,7,9,10
319.997,433.608,1650,644,420750,255,0,255,255,255,158.504,958.621,18.820,4.095,0.662,4.084,158.505,958.617,18.820,151,954,11,16,13,17
301.185,373.841,1553,557,396015,255,0,255,255,255,216.813,974.380,17.759,4.068,0.835,3.974,216.813,974.386,17.759,211,966,11,14,18,14
252.507,335.512,1302,520,332010,255,0,255,255,255,26.945,996.667,18.962,3.849,0.857,3.842,26.945,996.674,18.962,21,990,11,13,16,18
6.788,28.146,35,30,8925,255,0,255,255,255,495.943,1014.229,13.371,1.013,0.254,0.988,495.943,1014.229,13.371,494,1012,11,4,5,5
4.655,23.316,24,23,6120,255,0,255,255,255,702.042,135.958,13.083,0.932,0.327,0.846,702.042,135.958,13.083,700,134,12,5,5,3
241.259,292.900,1244,449,317220,255,0,255,255,255,354.039,584.029,21.153,3.645,0.452,3.680,354.039,584.030,21.153,349,578,12,11,13,19
541.086,633.210,2790,971,711450,255,0,255,255,255,287.100,623.192,20.969,5.352,1.801,5.622,287.102,623.192,20.969,275,617,12,25,15,19
270.155,322.455,1393,495,355215,255,0,255,255,255,229.239,630.958,21.343,3.819,0.519,3.860,229.240,630.960,21.343,223,625,12,13,13,19
304.288,338.910,1569,549,400095,255,0,255,255,255,198.710,670.107,20.455,3.959,0.519,3.976,198.711,670.104,20.455,193,664,12,13,14,17
129.550,193.186,668,291,170340,255,0,255,255,255,247.852,680.820,19.361,2.917,0.436,2.953,247.852,680.820,19.361,244,676,12,8,11,16
330.664,380.550,1705,576,434775,255,0,255,255,255,935.911,804.863,20.185,4.202,0.769,4.129,935.923,804.870,20.185,930,796,12,14,18,17
336.870,400.589,1737,589,442935,255,0,255,255,255,967.349,827.340,20.175,4.124,0.486,4.096,967.360,827.333,20.175,961,820,12,14,16,19
367.706,402.173,1896,645,483480,255,0,255,255,255,880.011,845.627,20.066,4.257,0.553,4.239,880.012,845.634,20.066,874,839,12,14,16,19
294.591,341.707,1519,544,387345,255,0,255,255,255,933.684,852.273,19.339,3.910,0.443,3.932,933.692,852.269,19.339,928,846,12,13,15,17
293.816,460.323,1515,655,386325,255,0,255,255,255,587.898,864.348,19.876,3.989,0.711,3.994,587.893,864.349,19.876,583,857,12,12,17,18
248.046,321.319,1279,490,326145,255,0,255,255,255,826.387,863.209,19.956,3.810,0.736,3.755,826.382,863.207,19.956,821,856,12,12,16,17
381.476,429.369,1967,670,501585,255,0,255,255,255,907.325,871.587,19.590,4.444,0.846,4.375,907.336,871.599,19.590,901,862,12,15,19,17
351.027,470.386,1810,727,461550,255,0,255,255,255,417.678,900.929,19.485,4.177,0.879,4.112,417.680,900.937,19.485,412,891,12,15,19,16
4.267,19.132,22,22,5610,255,0,255,255,255,991.500,898.273,13.818,0.792,0.247,0.807,991.500,898.273,13.818,991,897,12,2,4,5
280.822,340.604,1448,519,369240,255,0,255,255,255,800.859,906.689,20.052,3.858,0.469,3.839,800.862,906.696,20.052,796,901,12,12,15,17
214.495,285.568,1106,435,282030,255,0,255,255,255,445.479,910.510,19.485,3.508,0.437,3.514,445.480,910.508,19.485,440,905,12,12,12,16
291.682,336.233,1504,530,383520,255,0,255,255,255,732.156,912.172,19.264,3.902,0.427,3.890,732.152,912.173,19.264,727,904,12,12,16,16
85.914,151.164,443,220,112965,255,0,255,255,255,491.449,915.138,18.138,2.531,0.386,2.519,491.450,915.139,18.138,488,910,12,8,11,12
20.557,122.111,106,103,27030,255,0,255,255,255,355.264,928.141,20.000,2.589,0.979,2.543,355.264,928.142,20.000,351,926,12,9,10,15
263.367,436.383,1358,617,346290,255,0,255,255,255,284.065,933.370,20.160,3.863,0.731,3.839,284.066,933.378,20.160,277,928,12,16,12,18
354.324,573.377,1827,873,465885,255,0,255,255,255,931.610,940.842,20.681,4.339,0.923,4.374,931.616,940.847,20.681,924,933,12,15,17,18
285.476,409.472,1472,609,375360,255,0,255,255,255,139.221,936.418,20.389,4.050,0.823,3.980,139.222,936.426,20.389,132,927,12,14,17,19
311.076,365.909,1604,561,409020,255,0,255,255,255,199.549,950.201,19.562,4.033,0.632,3.938,199.549,950.190,19.562,194,942,12,12,18,16
5.042,21.929,26,24,6630,255,0,255,255,255,425.038,963.538,14.154,0.851,0.209,0.861,425.038,963.538,14.154,424,962,12,3,4,5
84.363,350.688,435,387,110925,255,0,255,255,255,379.402,984.685,21.425,3.497,1.172,3.425,379.403,984.685,21.425,373,979,12,14,18,17
7.176,28.933,37,33,9435,255,0,255,255,255,237.297,993.811,14.351,1.013,0.297,0.969,237.297,993.811,14.351,236,992,12,3,4,7
254.058,310.021,1310,505,334050,255,0,255,255,255,374.475,488.691,22.552,3.716,0.606,3.756,374.475,488.690,22.552,369,482,13,11,13,21
251.537,315.452,1297,487,330735,255,0,255,255,255,279.112,594.491,22.244,3.765,0.597,3.721,279.113,594.493,22.244,274,588,13,12,14,19
271.513,375.939,1400,549,357000,255,0,255,255,255,202.301,597.713,21.439,4.107,1.083,4.114,202.302,597.713,21.439,196,587,13,14,19,19
136.144,197.393,702,296,179010,255,0,255,255,255,344.803,639.658,20.172,2.964,0.377,2.957,344.804,639.658,20.172,341,635,13,9,10,15
256.386,304.405,1322,480,337110,255,0,255,255,255,256.019,648.983,21.789,3.731,0.497,3.790,256.019,648.983,21.789,251,644,13,12,12,19
257.549,305.771,1328,498,338640,255,0,255,255,255,280.561,658.824,21.271,3.702,0.430,3.724,280.562,658.828,21.271,275,653,13,12,13,17
252.119,303.444,1300,465,331500,255,0,255,255,255,977.664,769.234,20.930,3.715,0.410,3.683,977.663,769.236,20.930,972,764,13,12,13,17
253.477,358.949,1307,558,333285,255,0,255,255,255,887.588,800.161,20.363,3.725,0.586,3.750,887.586,800.162,20.363,883,793,13,11,15,17
91.151,161.446,470,235,119850,255,0,255,255,255,998.772,828.145,17.989,2.632,0.524,2.598,998.771,828.144,17.989,996,824,13,7,10,16
270.931,368.892,1397,568,356235,255,0,255,255,255,685.304,835.539,21.009,3.749,0.502,3.812,685.300,835.544,21.009,680,829,13,11,14,17
248.434,428.778,1281,555,326655,255,0,255,255,255,222.592,843.741,21.168,3.859,0.704,3.801,222.593,843.739,21.168,214,837,13,15,15,20
265.501,332.048,1369,539,349095,255,0,255,255,255,562.966,843.768,21.760,3.727,0.403,3.756,562.969,843.769,21.760,557,838,13,13,14,18
318.446,366.292,1642,596,418710,255,0,255,255,255,682.491,860.039,21.881,4.063,0.756,4.169,682.490,860.034,21.881,678,852,13,11,18,20
371.973,446.173,1918,715,489090,255,0,255,255,255,533.264,867.648,20.773,4.325,0.736,4.320,533.268,867.655,20.773,527,859,13,14,18,17
302.349,474.057,1559,674,397545,255,0,255,255,255,382.074,874.427,20.742,4.050,0.776,4.038,382.074,874.432,20.742,376,866,13,13,20,18
261.040,514.702,1346,718,343230,255,0,255,255,255,774.108,884.242,21.388,4.748,1.797,4.474,774.111,884.242,21.388,764,877,13,17,23,16
323.682,363.789,1669,581,425595,255,0,255,255,255,543.209,884.387,20.890,4.118,0.695,4.036,543.208,884.380,20.890,538,876,13,11,18,17
303.900,431.532,1567,673,399585,255,0,255,255,255,239.624,888.748,21.431,3.878,0.706,3.910,239.625,888.739,21.431,233,881,13,13,18,18
280.822,329.863,1448,499,369240,255,0,255,255,255,292.401,891.257,21.295,3.845,0.413,3.864,292.402,891.250,21.295,287,884,13,13,15,17
92.314,153.174,476,221,121380,255,0,255,255,255,364.403,911.813,17.634,2.617,0.382,2.572,364.404,911.813,17.634,361,907,13,8,11,10
57.212,113.359,295,157,75225,255,0,255,255,255,344.919,912.542,16.814,2.218,0.389,2.148,344.919,912.543,16.814,342,908,13,7,10,9
324.070,430.975,1671,705,426105,255,0,255,255,255,240.080,915.363,20.950,4.165,0.907,4.113,240.081,915.358,20.950,236,907,13,10,19,18
289.161,385.030,1491,571,380205,255,0,255,255,255,126.879,920.336,21.198,3.968,0.682,3.912,126.880,920.330,21.198,120,914,13,15,17,16
253.477,317.527,1307,489,333285,255,0,255,255,255,933.875,923.503,18.407,3.766,0.606,3.738,933.881,923.498,18.407,928,917,13,14,15,13
299.052,420.540,1542,642,393210,255,0,255,255,255,157.217,924.598,20.507,4.001,0.802,3.956,157.218,924.594,20.507,151,916,13,12,19,16
68.654,294.046,354,314,90270,255,0,255,255,255,561.548,919.845,21.093,3.352,1.238,3.171,561.549,919.844,21.093,557,912,13,12,19,14
49.260,101.854,254,140,64770,255,0,255,255,255,392.516,933.665,16.661,2.055,0.258,2.059,392.516,933.665,16.661,388,931,13,9,7,9
356.458,446.326,1838,673,468690,255,0,255,255,255,32.192,941.342,19.842,4.308,0.933,4.263,32.192,941.343,19.842,24,933,13,17,18,15
145.259,209.488,749,323,190995,255,0,255,255,255,64.107,962.768,19.060,3.066,0.479,3.069,64.107,962.771,19.060,60,957,13,9,13,13
2.521,13.843,13,13,3315,255,0,255,255,255,370.000,960.615,14.538,0.670,0.204,0.720,370.000,960.615,14.538,369,960,13,3,2,4
59.927,188.608,309,237,78795,255,0,255,255,255,196.712,980.896,17.854,2.287,0.664,2.323,196.712,980.896,17.854,192,977,13,10,9,10
245.137,314.534,1264,496,322320,255,0,255,255,255,314.834,300.913,24.845,3.768,0.779,3.689,314.835,300.912,24.845,309,296,14,12,11,22
222.447,279.187,1147,441,292485,255,0,255,255,255,303.397,492.881,21.455,3.546,0.487,3.624,303.398,492.879,21.455,298,488,14,12,11,16
196.265,267.987,1012,387,258060,255,0,255,255,255,897.723,492.316,21.971,3.411,0.402,3.393,897.726,492.315,21.971,893,486,14,13,13,17
274.422,321.035,1415,492,360825,255,0,255,255,255,256.042,496.334,22.336,3.810,0.437,3.818,256.043,496.335,22.336,249,490,14,14,13,18
